"ID","fcln2fcln","fcln.opt2ln","fclc2fclc","fclc.opt2lc","fcln2fclc","fcln.opt2lc","fclc2fcln","fclc.opt2ln"
1,0.272656020500203,0.267819958873521,-0.088947131683062,0.22820713560437,0.117062847536405,0.283282774506422,0.119947646702162,0.0699750574241201
2,0.272686616539104,0.267731058131732,-0.0890665318693771,0.228320068087812,0.117075123360919,0.283322421968451,0.11992515188212,0.0697981054045893
3,0.272641934171053,0.267755310482761,-0.0890696027187141,0.22830421241874,0.117035455083821,0.283271609142765,0.119876510431902,0.0698960100850977
4,0.259337827632482,0.155152258082822,-0.0466296589199163,-0.219918122127898,0.13672287791962,-0.0551626398046593,0.151021358461194,-0.0105659954122727
5,0.272666956710843,0.267728225866769,-0.0890038340935722,0.228130202606888,0.11708796398415,0.283186551438415,0.11993534854627,0.0698847387855544
6,0.223202260677439,0.321785937015869,-0.0590140223343747,0.447404549446955,0.106374680114598,0.468191479362907,0.0970028116788317,0.294215252463062
7,0.248956430741655,0.0990715632449685,-0.0227525088630341,-0.287747668790028,0.145534867773959,-0.178650905651166,0.161380946456973,0.00598536237733868
8,0.197448741896606,0.0972866013154326,-0.00791577892327217,-0.260609936131577,0.145296048314999,-0.181639571369537,0.153842040512553,0.0612884848823579
9,-0.15530542132951,-0.102199205438265,-0.224539760578724,-0.15040463166531,-0.184421440168616,-0.162904620115978,-0.1998975852316,-0.08526985626768
10,0.260674589013672,0.262552321759621,-0.111665445046142,0.288292994466602,0.101196075312934,0.347002890185389,0.0949919006846492,0.10469997745474
11,0.260674589013672,0.262552321759621,-0.111665445046142,0.288292994466602,0.101196075312934,0.347002890185389,0.0949919006846492,0.10469997745474
12,0.259498842883314,0.25482411835667,-0.106810422546853,0.270095189038682,0.102955812764388,0.327411331861504,0.0993059574805552,0.0892431353908872
13,0.259537652310195,0.253357468678717,-0.102604901015474,0.25596028742283,0.104712511925697,0.311123797233759,0.101940301005554,0.0794948367628161
14,0.259531529500278,0.25408899728156,-0.104745146187087,0.263375697430539,0.103803141738716,0.319645023212526,0.100582356339097,0.0843937480703532
15,0.259466930960176,0.252600020262227,-0.100818270847779,0.249219975622224,0.105460139206381,0.303494433812873,0.103070463898603,0.0752043882814425
16,0.259514498464169,0.253687085876873,-0.103457311925333,0.259054175902011,0.104353430974811,0.314639024073725,0.101396481230446,0.0815013209092159
17,0.0740528591325381,0.335378095125602,0.184138542092861,0.376348123114997,0.0278078476352744,0.37625468485833,0.0318037944283369,0.308085396820963
18,0.0740528591325381,0.335378095125602,0.184138542092861,0.376348123114997,0.0278078476352744,0.37625468485833,0.0318037944283369,0.308085396820963
19,0.0740528591325381,0.335378095125602,0.184138542092861,0.376348123114997,0.0278078476352744,0.37625468485833,0.0318037944283369,0.308085396820963
20,0.0844612285691116,0.347704900123007,0.189943126118894,0.376932896856547,0.0270404747794135,0.376391166196037,0.0299921527656034,0.318780663104756
21,0.0740187825936928,0.335370278511033,0.184111936449523,0.376347513032831,0.0277772497710898,0.376254160139101,0.0317797505792902,0.308076773800956
22,-0.00459547886613267,-0.185818460192279,-0.198215941728148,0.090539938804334,-0.153977817532009,0.0898547804248368,-0.131919718555206,-0.192778939762419
23,-0.00459547886613267,-0.185818460192279,-0.198215941728148,0.090539938804334,-0.153977817532009,0.0898547804248368,-0.131919718555206,-0.192778939762419
24,0.229207345612638,0.164147398488479,0.298802851832935,0.210031939914086,0.261757379058598,0.194108098111322,0.261389920611001,0.183494877524339
25,0.112416689905391,0.36181055912976,0.138587897782385,0.459949470978187,0.129584640216633,0.474704160127128,0.127415547270256,0.35147374561013
